State,County,"Violent
crime","Murder and
nonnegligent
manslaughter","Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
Oklahoma,Choctaw,16,0,0,,0,16,102,75,17,10,2
Oklahoma,Cimarron,0,0,0,,0,0,0,0,0,0,0
Oklahoma,Coal,4,0,1,,0,3,51,14,29,8,1
Oklahoma,Craig,7,0,2,,1,4,82,37,41,4,2
Oklahoma,Custer,8,0,3,,0,5,73,25,42,6,2
Oklahoma,Delaware,47,0,7,,3,37,237,103,107,27,4
Oklahoma,Dewey,2,0,0,,0,2,31,17,14,0,0
Oklahoma,Ellis,4,0,0,,0,4,44,20,22,2,0
Oklahoma,Garvin,49,1,8,,0,40,295,87,167,41,5
Oklahoma,Grant,2,0,2,,0,0,27,14,12,1,2
Oklahoma,Harmon,0,0,0,,0,0,20,8,12,0,0
Oklahoma,Harper,0,0,0,,0,0,9,2,7,0,0
Oklahoma,Haskell,11,0,1,,1,9,52,20,28,4,2
Oklahoma,Hughes,12,0,2,,2,8,104,34,54,16,2
Oklahoma,Jackson,16,1,2,,0,13,58,25,26,7,1
Oklahoma,Jefferson,3,0,2,,0,1,51,10,36,5,3
Oklahoma,Johnston,12,0,3,,0,9,118,48,54,16,4
Oklahoma,Kay,36,0,1,,1,34,76,43,23,10,1
Oklahoma,Kingfisher,3,0,2,,0,1,34,7,24,3,1
Oklahoma,Kiowa,1,0,0,,0,1,44,12,29,3,0
Oklahoma,Latimer,8,0,0,,0,8,65,27,29,9,3
Oklahoma,Love,5,0,1,,1,3,35,7,21,7,1
Oklahoma,Major,3,0,0,,0,3,55,27,25,3,0
Oklahoma,Marshall,19,0,1,,0,18,184,81,91,12,0
Oklahoma,Mayes,28,1,7,,0,20,287,124,129,34,4
Oklahoma,McCurtain,25,0,1,,3,21,308,118,169,21,4
Oklahoma,McIntosh,47,2,2,,1,42,210,89,94,27,5
Oklahoma,Murray,10,0,1,,0,9,27,9,14,4,0
Oklahoma,Muskogee,66,0,5,,1,60,261,96,120,45,15
Oklahoma,Noble,6,2,1,,0,3,90,37,47,6,1
Oklahoma,Nowata,2,0,0,,0,2,52,17,30,5,2
Oklahoma,Okfuskee,19,0,1,,0,18,93,41,30,22,1
Oklahoma,Payne,46,2,10,,1,33,308,118,160,30,7
Oklahoma,Pittsburg,45,2,9,,0,34,368,167,171,30,15
Oklahoma,Pontotoc,24,0,6,,0,18,184,78,85,21,2
Oklahoma,Pottawatomie,56,1,5,,0,50,426,143,205,78,5
Oklahoma,Pushmataha,2,0,0,,0,2,48,28,11,9,3
Oklahoma,Roger Mills,8,0,0,,0,8,49,13,28,8,2
Oklahoma,Seminole,22,2,4,,1,15,237,79,129,29,5
Oklahoma,Stephens,10,0,3,,0,7,222,71,127,24,1
Oklahoma,Texas,9,0,2,,0,7,51,20,28,3,0
Oklahoma,Tillman,3,0,0,,0,3,37,15,20,2,0
Oklahoma,Washita,19,0,4,,0,15,93,29,53,11,3
Oklahoma,Woods,4,0,0,,0,4,36,14,19,3,0
Oklahoma,Woodward,14,0,2,,0,12,71,18,48,5,0
Oregon,Benton,27,0,4,,0,23,183,49,120,14,4
Oregon,Clackamas,365,8,100,,80,177,5083,683,3815,585,20
Oregon,Columbia,18,0,4,,0,14,102,53,35,14,2
Oregon,Deschutes,76,1,16,,1,58,842,157,627,58,3
Oregon,Josephine,35,0,1,,5,29,372,127,118,127,5
Oregon,Lane,307,0,29,,12,266,1424,489,778,157,10
Oregon,Linn,36,0,,12,7,17,958,234,628,96,9
Oregon,Marion,65,5,,19,19,22,2176,415,1498,263,5
Oregon,Multnomah,119,1,16,,23,79,1352,130,1073,149,7
Oregon,Polk,43,1,7,,0,35,278,99,147,32,2
Oregon,Washington,287,4,78,,26,179,1921,325,1418,178,39
Oregon,Yamhill,35,0,10,,3,22,487,117,326,44,2
Oregon,Baker,2,0,,0,0,2,67,15,49,3,0
Oregon,Clatsop,12,2,,0,2,8,214,64,125,25,1
Oregon,Coos,21,2,,1,4,14,652,168,401,83,1
Oregon,Crook,51,1,7,,0,43,180,50,106,24,4
Oregon,Harney,5,0,0,,0,5,65,15,13,37,1
Oregon,Hood River,17,0,5,,1,11,149,28,108,13,1
Oregon,Jefferson,28,2,2,,1,23,159,28,103,28,2
Oregon,Morrow,33,0,5,,2,26,209,43,141,25,4
Oregon,Tillamook,10,0,1,,0,9,181,63,92,26,3
Oregon,Umatilla,51,5,9,,1,36,433,147,235,51,7
Oregon,Union,11,1,1,,0,9,237,39,187,11,1
Oregon,Wasco,27,0,4,,1,22,96,36,56,4,2
Oregon,Wheeler,2,0,0,,0,2,5,3,1,1,0
Pennsylvania,Allegheny,12,0,3,,1,8,0,0,0,0,0
Pennsylvania,Berks,3,0,0,,0,3,0,0,0,0,0
Pennsylvania,Blair,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Bucks,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Butler,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Cumberland,1,0,0,,0,1,0,0,0,0,0
Pennsylvania,Erie,0,0,0,,0,0,4,0,4,0,0
Pennsylvania,Franklin,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Lancaster,2,0,0,,0,2,0,0,0,0,0
Pennsylvania,Lycoming,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Mercer,5,0,0,,0,5,0,0,0,0,0
Pennsylvania,Montgomery,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Northampton,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Pike,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Washington,2,0,1,,1,0,0,0,0,0,0
Pennsylvania,Wyoming,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,York,7,0,0,,0,7,0,0,0,0,0
Pennsylvania,Bedford,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Clarion,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Elk,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Greene,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Indiana,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Jefferson,4,0,0,,0,4,2,0,2,0,0
Pennsylvania,Lawrence,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Schuylkill,1,0,0,,0,1,1,1,0,0,0
Pennsylvania,Snyder,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Tioga,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Union,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Warren,0,0,0,,0,0,0,0,0,0,0
Pennsylvania,Wayne,0,0,0,,0,0,0,0,0,0,0
South Carolina,Aiken,549,10,90,,50,399,3105,902,1791,412,6
South Carolina,Anderson,918,16,66,,91,745,6334,1560,4042,732,22
South Carolina,Beaufort,421,8,58,,63,292,2360,501,1672,187,11
South Carolina,Berkeley,444,8,44,,63,329,2847,735,1750,362,12
South Carolina,Calhoun,30,2,2,,3,23,213,77,115,21,3
South Carolina,Chester,151,1,11,,13,126,555,149,357,49,6
South Carolina,Darlington,224,4,25,,28,167,1780,706,948,126,17
South Carolina,Fairfield,142,1,3,,8,130,544,147,341,56,7
South Carolina,Florence,324,7,38,,74,205,2507,784,1507,216,6
South Carolina,Greenville,1800,24,184,,277,1315,9352,2281,6072,999,61
South Carolina,Horry,6,0,1,,0,5,2,0,2,0,0
South Carolina,Jasper,40,4,4,,14,18,503,134,311,58,2
South Carolina,Lancaster,254,5,25,,29,195,1715,468,1173,74,8
South Carolina,Laurens,142,4,12,,11,115,920,280,536,104,9
South Carolina,Lexington,514,11,65,,78,360,4506,860,3115,531,17
South Carolina,Pickens,281,5,37,,17,222,1587,545,853,189,4
South Carolina,Richland,1959,26,137,,300,1496,9684,1832,6649,1203,36
South Carolina,Saluda,46,1,5,,2,38,179,46,117,16,4
South Carolina,Spartanburg,749,14,70,,94,571,5532,1287,3751,494,20
South Carolina,Sumter,354,1,22,,22,309,1872,624,1093,155,11
South Carolina,Union,120,1,11,,14,94,607,156,418,33,8
South Carolina,York,365,2,51,,38,274,2235,598,1516,121,11
South Carolina,Abbeville,44,1,4,,6,33,289,103,171,15,2
South Carolina,Bamberg,26,0,4,,0,22,144,58,76,10,1
South Carolina,Barnwell,79,0,5,,7,67,247,67,159,21,6
South Carolina,Cherokee,115,1,14,,25,75,1236,358,807,71,4
South Carolina,Chesterfield,131,0,7,,8,116,862,268,453,141,5
South Carolina,Clarendon,78,2,6,,9,61,595,193,355,47,2
South Carolina,Colleton,209,3,17,,17,172,806,225,505,76,15
South Carolina,Dillon,142,7,10,,13,112,769,249,474,46,13
South Carolina,Georgetown,164,2,28,,17,117,1184,320,748,116,7
South Carolina,Greenwood,165,0,25,,15,125,1172,270,848,54,0
South Carolina,Hampton,51,0,3,,8,40,233,76,145,12,0
South Carolina,Lee,66,1,4,,7,54,307,98,173,36,7
South Carolina,Marion,130,2,11,,14,103,,270,299,,1
South Carolina,Marlboro,116,2,5,,13,96,561,196,312,53,4
South Carolina,McCormick,21,0,0,,3,18,90,35,44,11,0
South Carolina,Newberry,43,1,1,,6,35,293,87,189,17,1
South Carolina,Oconee,146,1,36,,9,100,1501,376,1032,93,5
South Carolina,Williamsburg,136,3,11,,20,102,689,234,379,76,9
South Carolina,Custer,4,0,1,,0,3,42,8,30,4,0
South Carolina,Lincoln,14,0,1,,1,12,216,65,139,12,1
South Carolina,McCook,3,0,0,,0,3,32,7,22,3,0
South Carolina,Meade,23,2,4,,0,17,104,25,66,13,1
South Carolina,Minnehaha,47,4,6,,1,36,424,171,222,31,3
South Carolina,Pennington,118,1,52,,5,60,382,78,280,24,1
South Carolina,Turner,11,0,1,,0,10,50,10,31,9,0
South Carolina,Union,10,0,3,,0,7,46,4,39,3,0
South Dakota,Aurora,0,0,0,,0,0,5,1,4,0,0
South Dakota,Beadle,5,1,0,,0,4,14,4,6,4,0
South Dakota,Bennett,3,0,0,,0,3,5,1,1,3,0
South Dakota,Bon Homme,1,0,0,,0,1,0,0,0,0,0
South Dakota,Brookings,6,0,0,,0,6,53,12,37,4,0
South Dakota,Brown,9,0,1,,0,8,41,11,25,5,0
South Dakota,Butte,1,0,0,,0,1,87,11,71,5,0
South Dakota,Campbell,1,0,0,,0,1,6,4,2,0,0
South Dakota,Charles Mix,6,0,1,,1,4,36,20,10,6,1
South Dakota,Clark,3,0,2,,0,1,8,3,5,0,0
South Dakota,Clay,9,0,1,,0,8,67,30,35,2,0
South Dakota,Codington,9,0,2,,0,7,40,3,33,4,0
South Dakota,Corson,1,0,0,,1,0,32,7,22,3,0
South Dakota,Davison,3,0,2,,0,1,18,5,8,5,0
South Dakota,Deuel,1,0,0,,0,1,27,4,20,3,0
South Dakota,Dewey,0,0,0,,0,0,0,0,0,0,0
South Dakota,Douglas,2,0,0,,0,2,4,2,1,1,0
South Dakota,Edmunds,2,0,0,,0,2,2,0,2,0,0
South Dakota,Faulk,0,0,0,,0,0,14,5,9,0,1
South Dakota,Hamlin,6,0,1,,0,5,17,4,12,1,0
South Dakota,Harding,2,0,0,,0,2,0,0,0,0,0
South Dakota,Hughes,7,0,1,,0,6,21,11,7,3,0
South Dakota,Hutchinson,0,0,0,,0,0,11,9,1,1,0
South Dakota,Jerauld,0,0,0,,0,0,0,0,0,0,0
South Dakota,Lawrence,8,0,0,,2,6,168,14,152,2,0
South Dakota,Marshall,9,0,5,,0,4,47,14,26,7,0
South Dakota,McPherson,1,0,1,,0,0,14,7,4,3,0
South Dakota,Miner,0,0,0,,0,0,6,5,1,0,0
South Dakota,Moody,4,0,0,,0,4,12,3,9,0,0
South Dakota,Oglala Lakota,0,0,0,,0,0,0,0,0,0,0
South Dakota,Potter,1,0,1,,0,0,0,0,0,0,0
South Dakota,Roberts,10,0,0,,0,10,13,4,5,4,0
South Dakota,Sanborn,8,1,1,,0,6,29,12,16,1,1
South Dakota,Spink,2,0,1,,0,1,38,10,28,0,0
South Dakota,Stanley,4,0,1,,0,3,11,6,1,4,0
South Dakota,Sully,1,0,0,,0,1,1,1,0,0,0
South Dakota,Tripp,0,0,0,,0,0,16,0,15,1,0
South Dakota,Walworth,4,0,1,,1,2,4,0,4,0,0
South Dakota,Yankton,16,0,4,,0,12,38,15,16,7,0
South Dakota,Ziebach,0,0,0,,0,0,0,0,0,0,0
Tennessee,Anderson,99,0,2,,6,91,550,188,303,59,5
Tennessee,Blount,412,3,20,,27,362,1281,410,773,98,13
Tennessee,Bradley,204,1,9,,13,181,966,263,584,119,1
Tennessee,Campbell,108,0,22,,4,82,601,221,325,55,3
Tennessee,Cannon,15,0,0,,1,14,107,42,52,13,2
Tennessee,Carter,57,1,2,,4,50,385,107,242,36,0
Tennessee,Cheatham,84,2,9,,6,67,535,139,345,51,3
Tennessee,Chester,18,0,1,,0,17,108,38,59,11,1
Tennessee,Crockett,25,0,0,,0,25,147,49,87,11,1
Tennessee,Dickson,116,2,12,,4,98,478,201,232,45,4
Tennessee,Fayette,60,1,1,,7,51,347,116,189,42,0
Tennessee,Grainger,43,0,5,,0,38,211,75,118,18,3
Tennessee,Hamblen,111,0,7,,5,99,458,148,251,59,5
Tennessee,Hamilton,283,2,38,,17,226,1673,419,1088,166,3
Tennessee,Hartsville,41,0,4,,0,37,197,33,150,14,0
Tennessee,Hawkins,74,2,7,,1,64,573,176,337,60,3
Tennessee,Hickman,81,0,7,,1,73,430,137,251,42,1
Tennessee,Jefferson,71,1,5,,3,62,469,146,277,46,4
Tennessee,Knox,698,8,30,,72,588,4318,954,2962,402,24
Tennessee,Loudon,80,1,2,,2,75,445,120,274,51,2
Tennessee,Macon,55,1,3,,0,51,207,73,112,22,1
Tennessee,Madison,130,0,7,,4,119,572,227,304,41,2
Tennessee,Marion,53,0,1,,1,51,270,83,136,51,0
Tennessee,Maury,136,2,19,,9,106,441,100,292,49,4
Tennessee,Montgomery,113,2,5,,4,102,599,149,413,37,3
Tennessee,Morgan,49,2,3,,4,40,334,121,170,43,2
Tennessee,Polk,34,0,1,,1,32,393,138,205,50,2
Tennessee,Roane,57,0,2,,5,50,447,179,232,36,1
Tennessee,Robertson,64,1,5,,3,55,211,69,123,19,2
Tennessee,Rutherford,261,0,18,,9,234,750,178,510,62,11
Tennessee,Sequatchie,41,0,3,,0,38,121,29,61,31,2
Tennessee,Shelby,607,18,28,,105,456,2490,667,1631,192,15
Tennessee,Smith,32,0,3,,4,25,176,61,100,15,2
Tennessee,Sullivan,324,0,46,,19,259,1152,276,721,155,16
Tennessee,Sumner,113,4,20,,3,86,531,121,371,39,8
Tennessee,Tipton,161,2,16,,12,131,567,147,351,69,4
Tennessee,Unicoi,30,0,1,,2,27,199,30,155,14,2
Tennessee,Union,39,0,9,,3,27,345,114,202,29,6
Tennessee,Washington,164,0,14,,7,143,736,218,460,58,6
Tennessee,Williamson,70,2,9,,2,57,346,93,234,19,0
Tennessee,Wilson,113,1,6,,3,103,725,243,413,69,0
Tennessee,Bedford,76,1,7,,0,68,283,84,168,31,3
Tennessee,Benton,7,1,0,,0,6,180,60,111,9,0
Tennessee,Bledsoe,18,1,2,,0,15,109,17,63,29,0
Tennessee,Carroll,42,1,5,,1,35,142,63,58,21,0
Tennessee,Claiborne,55,0,3,,10,42,431,184,200,47,2
Tennessee,Clay,16,0,0,,0,16,47,11,26,10,1
Tennessee,Cocke,144,3,6,,8,127,530,193,282,55,9
Tennessee,Coffee,70,1,3,,1,65,275,103,151,21,2
Tennessee,Cumberland,50,0,1,,2,47,746,224,426,96,5
Tennessee,Decatur,22,0,1,,3,18,189,86,80,23,1
Tennessee,DeKalb,28,0,2,,2,24,155,38,97,20,0
Tennessee,Dyer,47,0,8,,3,36,342,71,244,27,1
Tennessee,Fentress,21,0,6,,0,15,217,24,172,21,0
Tennessee,Franklin,51,0,2,,1,48,161,36,107,18,3
Tennessee,Gibson,60,0,3,,2,55,241,58,156,27,2
Tennessee,Giles,46,0,6,,3,37,195,70,105,20,2
Tennessee,Greene,156,1,5,,15,135,1015,293,567,155,11
Tennessee,Grundy,54,0,4,,0,50,192,92,72,28,3
Tennessee,Hancock,3,0,1,,0,2,73,17,45,11,1
Tennessee,Hardeman,57,2,5,,8,42,283,127,123,33,6
Tennessee,Hardin,59,1,1,,5,52,303,116,150,37,0
Tennessee,Haywood,34,1,5,,5,23,148,61,76,11,0
Tennessee,Henderson,66,0,4,,3,59,289,120,141,28,1
Tennessee,Henry,60,2,5,,3,50,452,181,233,38,0
Tennessee,Houston,11,0,0,,0,11,57,18,37,2,0
Tennessee,Humphreys,35,0,8,,2,25,195,87,100,8,1
Tennessee,Jackson,14,0,1,,0,13,132,44,72,16,0
Tennessee,Johnson,116,0,0,,2,114,221,88,112,21,5
Tennessee,Lake,1,0,0,,0,1,5,1,4,0,0
Tennessee,Lauderdale,37,0,0,,2,35,309,102,180,27,5
Tennessee,Lawrence,86,1,15,,4,66,429,147,238,44,3
Tennessee,Lewis,29,0,0,,0,29,159,57,84,18,0
Tennessee,Lincoln,101,0,8,,4,89,348,122,198,28,3
Tennessee,Marshall,25,0,0,,2,23,70,19,44,7,0
Tennessee,McMinn,117,0,8,,5,104,671,198,362,111,8
Tennessee,McNairy,56,0,7,,0,49,327,52,230,45,4
Tennessee,Meigs,40,1,2,,2,35,272,84,148,40,2
Tennessee,Monroe,160,0,6,,5,149,881,264,501,116,1
Tennessee,Moore,7,0,1,,1,5,67,5,61,1,1
Tennessee,Obion,40,0,5,,0,35,209,48,149,12,4
Tennessee,Overton,19,0,2,,0,17,214,32,171,11,3
Tennessee,Perry,19,0,2,,1,16,107,37,60,10,1
Tennessee,Pickett,17,0,3,,0,14,54,10,36,8,2
Tennessee,Putnam,112,0,20,,1,91,494,66,378,50,6
Tennessee,Rhea,46,0,5,,2,39,276,80,185,11,3
Tennessee,Scott,37,1,2,,0,34,174,76,74,24,2
Tennessee,Sevier,155,2,10,,10,133,1146,344,671,131,11
Tennessee,Stewart,57,2,6,,0,49,133,73,49,11,1
Tennessee,Van Buren,10,1,2,,0,7,56,11,33,12,0
Tennessee,Warren,60,0,4,,1,55,377,100,237,40,6
Tennessee,Wayne,37,2,2,,0,33,68,32,28,8,2
Tennessee,Weakley,21,1,2,,0,18,136,74,51,11,1
Tennessee,White,62,0,3,,1,58,320,50,235,35,5
Texas,Aransas,91,0,18,,2,71,314,110,188,16,0
Texas,Archer,11,0,1,,1,9,43,9,28,6,1
Texas,Armstrong,3,0,0,,0,3,10,4,5,1,0
Texas,Atascosa,65,1,2,,8,54,510,177,280,53,0
Texas,Austin,26,0,3,,3,20,139,52,65,22,0
Texas,Bandera,38,0,11,,1,26,246,75,146,25,1
Texas,Bastrop,225,5,45,,24,151,822,268,472,82,3
Texas,Bell,103,0,42,,9,52,753,199,489,65,27
Texas,Bexar,611,20,143,,118,330,6784,1370,4898,516,53
Texas,Bowie,104,1,27,,2,74,489,177,265,47,5
Texas,Brazoria,174,6,8,,36,124,1079,270,679,130,8
Texas,Brazos,80,1,10,,2,67,320,90,206,24,3
Texas,Burleson,25,0,6,,3,16,139,64,67,8,1
Texas,Caldwell,35,2,0,,6,27,141,60,65,16,2
Texas,Callahan,5,0,0,,0,5,64,19,31,14,2
Texas,Cameron,195,2,51,,16,126,1068,321,705,42,4
Texas,Carson,19,0,0,,0,19,40,9,27,4,1
Texas,Chambers,134,3,17,,12,102,706,137,523,46,5
Texas,Clay,14,3,3,,0,8,100,24,63,13,0
Texas,Collin,66,3,18,,2,43,365,107,229,29,1
Texas,Comal,146,1,37,,8,100,688,201,432,55,1
Texas,Coryell,9,0,0,,1,8,98,41,52,5,0
Texas,Crosby,1,0,0,,0,1,3,3,0,0,0
Texas,Dallas,45,1,13,,3,28,303,78,187,38,1
Texas,Denton,70,1,15,,8,46,630,143,427,60,3
Texas,Ector,135,3,24,,35,73,1962,361,1354,247,1
Texas,Ellis,72,3,13,,6,50,458,132,284,42,1
Texas,El Paso,267,6,50,,25,186,847,231,556,60,11
Texas,Falls,5,1,0,,1,3,84,28,47,9,0
Texas,Fort Bend,758,18,83,,141,516,4419,1149,3006,264,32
Texas,Galveston,141,1,23,,22,95,1007,292,620,95,16
Texas,Goliad,16,0,2,,2,12,92,38,51,3,1
Texas,Grayson,70,1,13,,1,55,450,105,283,62,0
Texas,Gregg,55,1,7,,10,37,451,149,253,49,2
Texas,Guadalupe,60,1,31,,10,18,584,174,347,63,4
Texas,Hardin,41,2,11,,0,28,301,108,144,49,3
Texas,Harris,8854,92,537,,3044,5181,45228,9162,29962,6104,292
Texas,Hays,157,1,28,,22,106,882,262,545,75,1
Texas,Hidalgo,586,10,133,,130,313,4528,1417,2813,298,29
Texas,Hood,85,0,11,,7,67,389,121,240,28,6
Texas,Hudspeth,4,0,0,,0,4,12,0,11,1,0
Texas,Hunt,104,2,9,,9,84,660,259,300,101,3
Texas,Irion,1,0,0,,0,1,29,9,20,0,0
Texas,Jefferson,70,1,11,,9,49,366,95,231,40,6
Texas,Johnson,129,2,25,,5,97,740,220,433,87,9
Texas,Kaufman,136,1,28,,11,96,551,196,275,80,0
Texas,Lampasas,1,0,0,,0,1,120,33,83,4,0
Texas,Liberty,166,2,36,,4,124,685,256,348,81,6
Texas,Lubbock,109,0,15,,9,85,686,192,420,74,1
Texas,Lynn,2,2,0,,0,0,25,20,3,2,0
Texas,Martin,2,0,0,,0,2,67,32,33,2,0
Texas,McLennan,96,1,25,,5,65,503,183,265,55,6
Texas,Medina,48,2,20,,1,25,372,121,219,32,0
Texas,Midland,61,0,1,,6,54,727,125,511,91,0
Texas,Montgomery,531,10,52,,90,379,4982,1011,3480,491,15
Texas,Nueces,65,2,9,,2,52,216,92,118,6,1
Texas,Oldham,3,0,0,,0,3,8,5,3,0,0
Texas,Orange,90,0,10,,7,73,645,196,361,88,9
Texas,Parker,110,1,23,,3,83,747,258,428,61,4
Texas,Potter,42,3,3,,7,29,235,65,134,36,1
Texas,Randall,43,0,14,,1,28,339,94,193,52,2
Texas,Robertson,7,0,5,,0,2,95,34,57,4,0
Texas,Rockwall,21,0,5,,3,13,70,19,40,11,0
Texas,Rusk,92,2,11,,1,78,565,196,310,59,1
Texas,San Patricio,31,2,0,,0,29,303,108,169,26,0
Texas,Smith,226,2,3,,41,180,2259,750,1252,257,17
Texas,Somervell,13,0,0,,1,12,70,33,32,5,0
Texas,Tarrant,113,3,40,,14,56,823,249,481,93,22
Texas,Taylor,27,0,6,,0,21,155,74,72,9,0
Texas,Tom Green,29,0,18,,4,7,403,190,183,30,4
Texas,Travis,684,10,53,,64,557,3339,856,2234,249,32
Texas,Upshur,49,0,3,,4,42,358,162,161,35,0
Texas,Victoria,112,0,34,,6,72,501,173,289,39,2
Texas,Waller,46,1,22,,1,22,341,114,205,22,0
Texas,Webb,35,0,0,,3,32,226,84,138,4,1
Texas,Wichita,7,0,0,,0,7,91,38,31,22,0
Texas,Williamson,175,1,44,,15,115,1366,308,956,102,6
Texas,Wilson,29,1,1,,1,26,220,79,111,30,2
Texas,Wise,74,1,10,,2,61,273,88,147,38,8
Texas,Anderson,55,0,6,,7,42,330,133,157,40,0
Texas,Andrews,14,1,6,,0,7,116,31,67,18,0
Texas,Angelina,88,0,23,,2,63,539,189,301,49,1
Texas,Bailey,10,0,0,,0,10,41,18,21,2,0
Texas,Baylor,0,0,0,,0,0,20,12,7,1,0
Texas,Bee,25,0,0,,1,24,127,42,78,7,2
Texas,Blanco,11,0,4,,0,7,49,13,28,8,0
Texas,Borden,4,0,0,,0,4,7,3,3,1,0
Texas,Bosque9,4,0,0,,0,4,,,42,2,0
Texas,Brewster,6,0,2,,0,4,35,15,19,1,0
Texas,Briscoe,0,0,0,,0,0,13,5,7,1,1
Texas,Brooks,1,0,0,,0,1,2,2,0,0,0
Texas,Brown,22,3,0,,0,19,144,54,85,5,4
Texas,Burnet,51,0,21,,1,29,276,87,158,31,0
Texas,Calhoun,16,0,2,,0,14,156,47,102,7,0
Texas,Camp,6,1,1,,2,2,99,31,55,13,0
Texas,Cass,44,0,10,,1,33,326,152,146,28,1
Texas,Castro,1,0,0,,0,1,52,22,26,4,0
Texas,Cherokee,72,3,16,,2,51,534,201,284,49,1
Texas,Childress,0,0,0,,0,0,10,6,3,1,0
Texas,Cochran,7,0,4,,0,3,76,20,50,6,0
Texas,Coke,1,0,0,,0,1,29,14,12,3,0
Texas,Collingsworth,9,0,0,,0,9,12,6,5,1,0
Texas,Colorado,33,0,3,,2,28,140,44,73,23,0
Texas,Comanche,6,0,0,,0,6,88,24,62,2,0
Texas,Concho,1,0,0,,0,1,14,8,4,2,0
Texas,Cooke,33,0,5,,2,26,149,64,72,13,2
Texas,Cottle,0,0,0,,0,0,0,0,0,0,0
Texas,Crane,2,0,0,,0,2,26,9,16,1,0
Texas,Crockett,3,0,0,,0,3,37,14,20,3,0
Texas,Culberson,0,0,0,,0,0,0,0,0,0,0
Texas,Dallam,0,0,0,,0,0,8,5,2,1,0
Texas,Dawson,2,0,1,,0,1,45,18,21,6,0
Texas,Deaf Smith,4,0,1,,0,3,73,27,41,5,1
Texas,Delta,0,0,0,,0,0,28,18,9,1,4
Texas,DeWitt,25,0,6,,1,18,123,49,66,8,0
Texas,Dickens,1,0,0,,0,1,12,6,6,0,0
Texas,Dimmit,3,0,1,,0,2,182,39,135,8,2
Texas,Donley,3,0,1,,1,1,45,8,31,6,1
Texas,Duval,41,1,0,,1,39,143,55,67,21,4
Texas,Eastland,3,0,3,,0,0,57,31,26,0,0
Texas,Edwards,4,0,0,,0,4,18,4,11,3,0
Texas,Erath,21,0,9,,0,12,105,42,59,4,1
Texas,Fannin,25,0,4,,2,19,112,43,52,17,3
Texas,Fayette,11,1,2,,2,6,137,54,74,9,4
Texas,Fisher,13,0,0,,0,13,53,19,29,5,1
Texas,Floyd,10,0,3,,0,7,42,16,23,3,0
Texas,Foard,0,0,0,,0,0,0,0,0,0,0
Texas,Franklin,27,1,9,,0,17,92,46,40,6,0
Texas,Freestone,9,0,0,,0,9,113,52,57,4,0
Texas,Frio,6,0,0,,2,4,66,25,36,5,0
Texas,Gaines,11,0,4,,1,6,68,27,34,7,1
Texas,Garza,10,0,4,,1,5,53,13,37,3,0
Texas,Gillespie,4,0,0,,0,4,75,25,42,8,0
Texas,Glasscock,0,0,0,,0,0,17,7,8,2,0
Texas,Gonzales,19,0,5,,1,13,107,33,67,7,0
Texas,Gray,16,0,2,,4,10,114,38,67,9,0
Texas,Grimes,23,4,0,,4,15,246,89,141,16,3
Texas,Hale,18,0,0,,0,18,91,37,53,1,0
Texas,Hall,2,0,0,,1,1,8,5,3,0,0
Texas,Hansford,8,0,0,,0,8,11,0,11,0,0
Texas,Hardeman,2,0,0,,0,2,39,12,22,5,1
Texas,Harrison,53,0,19,,2,32,269,115,141,13,0
Texas,Hartley,1,0,0,,0,1,29,12,13,4,0
Texas,Haskell,1,0,0,,0,1,38,12,16,10,0
Texas,Hemphill,12,0,2,,1,9,37,7,25,5,1
Texas,Henderson,206,2,52,,4,148,1062,424,543,95,0
Texas,Hill,38,0,5,,5,28,268,124,140,4,0
Texas,Hockley,25,0,0,,1,24,93,34,54,5,0
Texas,Hopkins,22,0,4,,0,18,87,35,45,7,6
Texas,Houston,9,1,1,,0,7,144,70,64,10,0
Texas,Howard,25,0,4,,1,20,237,66,157,14,6
Texas,Hutchinson,21,0,4,,0,17,86,35,41,10,4
Texas,Jack,11,0,1,,0,10,41,17,19,5,1
Texas,Jackson,18,0,4,,1,13,56,20,29,7,0
Texas,Jasper,80,0,27,,3,50,296,135,123,38,3
Texas,Jeff Davis,2,0,1,,0,1,8,8,0,0,1
